reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
9f11570d-ee1b-49de-884a-4094b79cb241,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Makin keren pokoknya,5,3,32.8.3,2024-01-03 02:24:18,,,32.8.3
9bd4366c-cc62-4fa4-83c4-41f2cc8e7636,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbaik,5,0,,2024-01-03 01:34:11,,,
2f05e2f6-3043-4f45-b2e5-12c5b5d59341,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lag,1,0,32.8.3,2024-01-02 23:39:38,,,32.8.3
62e24813-f7cd-47d6-8e3f-9c2237f6bf86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku beri bintg lima ealawpun sering mati pokona MH gitu deh,5,3,32.5.3,2024-01-02 20:52:27,,,32.5.3
958f60eb-f535-4cd3-a977-0072ca4d7474,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,💯👍❤️,5,0,32.7.6,2024-01-02 19:51:27,,,32.7.6
cfc72b7a-7632-4e73-81d4-5a6ba7f4fcb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good apps,5,0,32.7.6,2024-01-02 15:33:38,,,32.7.6
ceaaec57-34b4-434b-b6a7-f45aab1c0fe1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,goooddd,5,0,32.7.6,2024-01-02 15:06:42,,,32.7.6
22c65e93-007f-4ce6-a150-5817df38c371,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,4bintang,4,0,,2024-01-02 11:30:30,,,
486ebf85-103e-46cc-8cb5-cabd71557798,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,5,0,32.8.3,2024-01-02 08:24:17,,,32.8.3
8d6aa7dc-83c9-4ed2-948d-3302b35aadc4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sejauh ini cukup bagus,4,1,31.9.3,2024-01-02 07:29:15,,,31.9.3
ca6a33b0-116b-439e-a0d4-5de9642a7019,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cara komen foto,5,0,,2024-01-02 05:49:52,,,
9c1c5a85-11b0-4bf6-8d69-72dcf1792c39,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lumayan jadi buat hiburan..,5,0,,2024-01-02 05:30:26,,,
0d4ab982-dad8-4c76-bb1a-b0d6ac412704,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus Bangat,5,0,32.6.5,2024-01-02 03:09:56,,,32.6.5
ac5eeef7-beda-4b0d-b844-de5469a9c1cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat mengerti soal pengaturan tiktok,5,1,,2024-01-02 00:46:19,,,
dd565e3d-40cf-4d4c-ba0c-aab6d6138130,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🥳,5,0,32.7.5,2024-01-01 22:48:52,,,32.7.5
f89da19c-9528-47cc-a05d-c12d2a10e918,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi bagus,,tapi kenapa setiap live ngeleg nya kebangetan😮‍💨😮‍💨",3,20,32.7.6,2024-01-01 20:06:32,,,32.7.6
cefec4de-54b9-46ae-a506-eeef88a4b2b0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Smg semakin baik,5,0,32.7.6,2024-01-01 17:38:32,,,32.7.6
dc367c45-8036-42a7-bb0d-06e742e187a8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Oky,4,0,32.6.5,2024-01-01 13:54:05,,,32.6.5
0ccf05f7-e990-475a-b916-a88b527c6f8c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Zainali,5,0,,2024-01-01 12:13:06,,,
a414d989-dd32-4871-b823-a7fa47db6ce1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banget,5,0,32.6.4,2024-01-01 12:05:59,,,32.6.4
5a0cc347-85fd-402c-8d08-8326ee8818ff,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seru mah tiktoknya,5,0,32.7.6,2024-01-01 11:36:31,,,32.7.6
b656bfe4-dc63-48b5-bf7e-911c1981747f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,تطبيق جيد 4 نجوم,4,0,,2024-01-01 08:56:03,,,
73370668-fa74-47c9-bf39-f108babdf3de,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus 🥰🥰,5,0,,2024-01-01 06:21:23,,,
75ba5ac0-0368-4ae8-8b94-fcca7b42e51a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong buat kan tiktok saya bisa live video yaaa tiktok 😄,5,2,32.7.6,2024-01-01 02:24:11,,,32.7.6
59c8de4c-c4c1-4d0a-9b01-398ea5e9f311,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagud,5,0,,2024-01-01 02:05:43,,,
df09933e-44c3-4fcf-b120-864a7aca7a3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2023-12-31 21:30:52,,,
d1fcec35-734d-44b3-83f4-a146b38a3de5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setelah update aplikasi ini hp sering restart, tolong diperbaiki ya seperti dulu hp saya sering restart saat ingin membuka aplikasi ini, terima kasih",4,108,32.5.3,2023-12-31 20:52:37,,,32.5.3
bec6bd01-17a8-4dec-81d1-adbe6e34984c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good,5,0,,2023-12-31 11:39:52,,,
da9fe6d0-5a25-4246-9ac3-af59d537917d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tuk tok nya bisa foto,5,0,,2023-12-31 08:56:08,,,
f6e92157-1e64-46af-84df-6d42e8670130,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Efek nya ko jelek"" Sekarang di tik tok males jadinya maen tiktok kan lagi 😕",1,0,,2023-12-31 07:59:57,,,
fc30656a-1fc0-44b3-be6a-8b16df0d69bc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Setiap update/download ulang pasti lama banget,1,2,,2023-12-31 06:47:48,,,
8b0adc38-7bf5-421d-a92e-abb2baf9de3d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat2 perfec Beautyfuul...bagus sekali tiktok,5,1,32.8.3,2023-12-31 06:29:29,,,32.8.3
6404bee2-fae8-48df-8d7f-2c323855191a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,💙❣,5,0,,2023-12-31 01:06:44,,,
2208383e-609e-4a79-bce8-e4392cd68f01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus banyak efek buat kami seneng,4,4,32.8.3,2023-12-30 15:30:51,,,32.8.3
97c9081f-ce7b-4c23-b336-1068d5f19d89,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Good job👍😎,5,0,,2023-12-30 14:00:44,,,
b86908ee-03ff-479e-a12b-081006831b0b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,5,0,32.7.6,2023-12-30 12:46:45,,,32.7.6
744fd616-9d58-4806-bade-9657c9030ddb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Trimakasih,5,0,32.8.3,2023-12-30 11:38:19,,,32.8.3
192c0744-2594-4942-9460-c4eed638f962,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,32.6.5,2023-12-30 04:23:51,,,32.6.5
f67d7467-6df3-4e8f-a9e7-13267866d4f5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bisa komen foto di tik tok coy 💪,5,0,,2023-12-30 02:31:39,,,
34d647db-7e88-4eb5-b014-18092e66b779,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus sih tiktok nya tapi susah download nya,3,1,,2023-12-30 02:19:09,,,
a000fea8-01b4-4ea3-812a-7c529736961f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,😜😜😝😝🇲🇨❤️❤️❤️✔️👑👑🇲🇨🇲🇨🤗😍😍🌸😍🌸😍😍?🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨?,5,0,15.9.6,2023-12-30 01:23:26,,,15.9.6
2852dcc4-4db6-488a-a0ef-19af158a5e92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Terbaik,5,0,,2023-12-30 01:09:15,,,
bc51344e-7cd7-478f-bd1b-49dce28f8f37,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Amau salsinha,1,0,32.3.5,2023-12-29 23:51:14,,,32.3.5
4f5f3d32-374b-426d-9c39-403d56276815,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Memanghebat .,5,0,31.5.3,2023-12-29 15:17:33,,,31.5.3
af7d2778-390a-48d4-a216-e74de6bc1ccc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aku sebagaiy guru otomotip bekerja d SMK perwira bangasa Bekasi Utara,5,0,,2023-12-29 09:44:27,,,
b56cb087-69a7-45d9-a8e4-ddb621f2a6dc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus aplikasi nya,5,2,32.4.3,2023-12-29 07:08:40,,,32.4.3
e852e7d2-a796-4dc0-8c01-cb051b2cbdab,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi oendukung penjajah zionis, sangat buruk, dan tidak fer,",1,1,31.8.4,2023-12-28 14:35:32,,,31.8.4
96d147fe-c18f-49f1-8860-24b4510e3805,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Cuman mau buat foto,5,0,,2023-12-28 11:12:01,,,
9b04e9ae-862d-44c3-9cfb-0245dac93844,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat baik,5,0,32.7.6,2023-12-28 10:59:14,,,32.7.6
a98a5558-a995-4f08-b9da-8c0f233d0e12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keren tiktok,5,0,32.7.6,2023-12-28 10:52:47,,,32.7.6
b2be0dc3-2d19-476b-81c0-ecd2911496d2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,App ini bagus cuman efeknya tidak bisa di pakai cuman muncul jomm wajah doang,1,6,,2023-12-28 09:08:54,,,
ae72ad2c-bcb8-42a4-b99e-8f9479a47093,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat menyenangakan pokonya bagus,5,2,32.5.3,2023-12-28 07:41:46,,,32.5.3
7e6f9567-55cd-4f1a-9e7f-0231fcb8a2a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tidak bagus tiktok suka hapus komen dan fidiosetatusku,1,2,32.7.6,2023-12-27 17:25:12,,,32.7.6
eafb08c7-5bc7-4ed7-96d1-6021f173748d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok,5,0,32.7.6,2023-12-27 14:39:03,,,32.7.6
743ecaee-9a38-4fca-a340-21796d3d70f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus kok gak ada yg aneh,5,0,28.8.3,2023-12-27 14:28:37,,,28.8.3
76f774aa-80c1-4190-afff-3af77c72ec91,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya suka banget sama Aplikassi ini Karena merhibur kami Khususnya kama yang berada di luar negeri,5,1,,2023-12-27 12:29:36,,,
8c346965-775a-4c8a-8530-afc7fee7d092,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Arinho,5,0,,2023-12-27 10:55:36,,,
c6bef304-42ed-45f1-bcfe-9840727e8b5b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This application is very good,3,0,32.7.6,2023-12-27 10:31:47,,,32.7.6
bf7baab7-292c-4065-a16c-6ea1f0c39a03,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,walawe,5,0,,2023-12-27 10:15:43,,,
5e08170e-47b4-414f-af6a-815fa516f64a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sya diblokir mulu😤😡,2,0,,2023-12-27 08:39:46,,,
427c3215-77af-4ab8-be3a-60caf0104d8f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bgus sih tapi sayang klo liat orang live suka nglek,3,2,32.7.6,2023-12-27 06:51:50,,,32.7.6
2b473598-7afa-4537-8ac9-2c5a52b7b007,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ungkapan semua di tiktok,4,0,32.5.3,2023-12-27 03:09:01,,,32.5.3
fe1619a2-f55a-4e94-a577-2bc5da9dc232,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pokok,e oke tiktok ada semua 🤩🤩🤩🤩🤩",5,0,31.7.4,2023-12-27 00:41:15,,,31.7.4
81218966-7e0c-4037-b9da-1c6550475612,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya tidak puas dengan tiktok Konten ku selalu dibarasi👎👎,1,3,32.6.5,2023-12-27 00:22:16,,,32.6.5
d6d10c8a-4af5-4f9d-b19f-a339946730d5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Exelent,5,0,,2023-12-26 22:52:09,,,
1d1a7a86-73c7-4823-808c-17cbf7dd1e50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus👍👍,5,0,32.6.5,2023-12-26 20:35:14,,,32.6.5
dc881ce5-de56-40a5-8aa1-e23ffca1d0ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Masih pemula,5,0,32.6.5,2023-12-26 16:28:59,,,32.6.5
18a69f58-2945-4b23-b341-3f09afc2cd8a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Tolong pihak tiktok tolong tambahin komen foto ya kalo bisa aku sudah cari gak ada,1,1,,2023-12-26 16:01:07,,,
c925f134-ffcb-42eb-8038-240084825cd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa sllu ngleg padahal koneksi Internet bagus,5,8,32.6.5,2023-12-26 14:03:49,,,32.6.5
cfc7d95f-5541-46f1-af64-9cf1ba32e086,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Baguss,5,0,32.6.5,2023-12-26 13:34:00,,,32.6.5
75851c32-8398-48fa-bc07-f647ad7613c7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Aplikasi tolol kont***,1,1,,2023-12-26 07:34:19,,,
fe15b836-6ad5-468b-94d2-43bc8235ed98,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya suka dengan tiktok, tiktok bisa mehibur saya dan saya bisa mendapatkan kan uang lewat tiktok pokoknya tiktok bagus baget",5,11,31.8.4,2023-12-26 06:49:24,,,31.8.4
2f1d1b30-d644-4420-9aab-066e5a927e20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Berbagi kebaikan, bermanfaat untuk umat",5,4,32.6.5,2023-12-26 06:28:58,,,32.6.5
3d7281ec-f6bd-40f8-ab30-7d6e96ea0226,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Banyak konten yang menghancurkan moral generasi muda yang tidak pantas ditayangkan..,1,15,32.7.5,2023-12-26 05:33:26,,,32.7.5
f789c904-6e7a-4f89-8090-cf5f7c4f8f60,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak ada kebebasan dalam ber komentar, selalu di hapus, hilangin aja fitur komentarnya",1,2,32.6.5,2023-12-26 04:40:08,,,32.6.5
2fdcaed8-dec3-468a-a484-017f0a410ca7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🥰🥰🥰🥰,5,0,32.6.5,2023-12-26 01:21:54,,,32.6.5
490c6f33-8391-4007-8c93-9a9264c5b338,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa update terus,1,2,32.6.4,2023-12-26 01:13:56,,,32.6.4
ecae9eda-79bc-4bee-8c9d-173cc8a4d7b6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,photo comment button,1,1,32.7.6,2023-12-26 00:38:47,,,32.7.6
1715a12d-ac7f-4224-8308-625eefdcf603,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat bagus,5,0,32.6.5,2023-12-26 00:06:21,,,32.6.5
afafe230-17d8-4097-8588-62481ac8a6fa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ilove it,5,0,,2023-12-25 22:35:49,,,
